test_type,alloy,solute,plane,T_C,gamma_Jm2_mean,gamma_Jm2_std,gamma_Jm2_min,gamma_Jm2_max,ads_monolayers_mean,ads_monolayers_std,ads_monolayers_min,ads_monolayers_max,ads_first2_monolayers_mean,ads_first2_monolayers_std,ads_first2_monolayers_min,ads_first2_monolayers_max,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_min,acceptance_ratio_max,delta_final_mean,delta_final_std,delta_final_min,delta_final_max,term1_Jmol_mean,term1_Jmol_std,term1_Jmol_min,term1_Jmol_max,term2_Jmol_mean,term2_Jmol_std,term2_Jmol_min,term2_Jmol_max,term3_Jmol_mean,term3_Jmol_std,term3_Jmol_min,term3_Jmol_max,term4_Jmol_mean,term4_Jmol_std,term4_Jmol_min,term4_Jmol_max,term5_Jmol_mean,term5_Jmol_std,term5_Jmol_min,term5_Jmol_max,Eel_Jmol_mean,Eel_Jmol_std,Eel_Jmol_min,Eel_Jmol_max,total_Jmol_mean,total_Jmol_std,total_Jmol_min,total_Jmol_max
seed,Fe-6.207Mo_wt,MO,110,400.0,2.4556932909941374,8.84200196959723e-11,2.4556932909368223,2.4556932910959683,-0.035134208473500565,5.087406176669211e-06,-0.035139985199385,-0.0351303961083135,-0.03513703203411197,9.147369474649737e-06,-0.035144350960754,-0.0351267771668676,0.8878400000000001,0.00015499999999999742,0.88772,0.888015,0.20000000000000004,0.0,0.2,0.2,85735.02468192692,0.0,85735.02468192692,85735.02468192692,166.38800463757394,0.000138746916871752,166.38784913734034,166.38811578626786,-0.7199526416967515,0.0,-0.7199526416967515,-0.7199526416967515,-0.0015330649964938666,0.0001410181606888085,-0.0016455955674246,-0.0013748743726746,-0.5398818828796306,7.777292355867591e-07,-0.539882505881337,-0.5398810112319937,0.0,0.0,0.0,0.0,85900.15131897492,3.092931425772023e-06,85900.15131697005,85900.15132253697
seed,Fe-6.207Mo_wt,MO,110,425.0,2.455858038465783,5.079628443556178e-09,2.4558580350637977,2.4558580443047098,-0.03491509522416903,6.337885761701923e-06,-0.0349215997488095,-0.0349089382819474,-0.034916660367800965,4.8141354177285e-06,-0.0349222187915309,-0.0349138191555399,0.8888433333333333,0.0004046397574798404,0.88859,0.88931,0.20000000000000004,0.0,0.2,0.2,85739.0463938046,0.16955061588750492,85738.9132170024,85739.23726159202,168.52450483341113,0.16684388288339203,168.33670355718536,168.6556196051507,-0.9776850852101786,0.0026439563694374175,-0.9806614595490832,-0.9756083386728446,-0.0023627906577083336,0.00029012513211194483,-0.0026936876731169,-0.0021520324801945,-0.6766652290470802,0.0003953537665865928,-0.6769759474920546,-0.6762202232525112,0.0,0.0,0.0,0.0,85905.9141855331,0.00017768540108955528,85905.91406653165,85905.91438977874
seed,Fe-6.207Mo_wt,MO,110,450.0,2.456016364906039,1.5191668449724652e-10,2.456016364817946,2.4560163650814566,-0.0346928558072718,4.0505135784441455e-06,-0.0346975243788688,-0.0346902765935616,-0.0346906901120091,2.202930818153099e-06,-0.0346928628915654,-0.0346884582197476,0.88987,7.26291952316306e-05,0.889795,0.88994,0.20000000000000004,0.0,0.2,0.2,85743.12579666749,0.0,85743.12579666749,85743.12579666749,170.46916897614378,5.4429236427549884e-05,170.46911101011952,170.46921899476388,-1.3037899785239797,0.0,-1.3037899785239797,-1.3037899785239797,-0.0034200273286964004,5.355217326357823e-05,-0.0034726855526369,-0.003365623871679,-0.8353112245483133,4.516956031377505e-07,-0.8353116395780216,-0.8353107434613959,0.0,0.0,0.0,0.0,85911.45244441323,5.314038604271062e-06,85911.45244133176,85911.45245054935
seed,Fe-6.207Mo_wt,MO,110,475.0,2.456167876188385,4.806784118228261e-10,2.4561678756443888,2.45616787655579,-0.0344420629813339,1.6827855238715957e-05,-0.0344597496844055,-0.0344262509776488,-0.03444314367319807,4.13387443806227e-06,-0.0344458523793717,-0.0344383854838904,0.890965,0.000364794462677249,0.890695,0.89138,0.20000000000000004,0.0,0.2,0.2,85747.68758286118,0.0435817567567199,85747.66242092219,85747.73790673917,171.80654033378573,0.04257203857064151,171.75738254020098,171.8312286173652,-1.7210401047785675,0.0010514194357974895,-1.7222541793671453,-1.7204330674842787,-0.005003603060593533,0.00017085504048215593,-0.0051529477797057,-0.0048172903812012,-1.0157704174100861,0.0001544212299384325,-1.0158606541212725,-1.0155921115242157,0.0,0.0,0.0,0.0,85916.75230906972,1.681412652950355e-05,85916.75229004072,85916.75232192154
seed,Fe-6.207Mo_wt,MO,110,500.0,2.456312132091341,1.374135030575669e-10,2.456312131996234,2.4563121322488874,-0.034185315141315765,2.056693469165559e-05,-0.0342069607655516,-0.0341660307090107,-0.03418308931446503,6.356953122383548e-06,-0.0341895211888007,-0.0341768100298801,0.8923866666666668,0.00026135862972804944,0.892085,0.892545,0.20000000000000004,0.0,0.2,0.2,85752.47101330728,0.09019907326865917,85752.36686038882,85752.52308976652,172.7968346279819,0.08794359634655037,172.74594868509257,172.89838306408296,-2.2426892346306766,0.0026574516056597636,-2.244223515030563,-2.239620673830905,-0.007074715848952067,0.00011119828871349976,-0.0071817633455547,-0.0069597862009656,-1.219703429667477,0.00039030712408503646,-1.2201541149844737,-1.219476779379717,0.0,0.0,0.0,0.0,85921.7983805551,4.8067189481214414e-06,85921.79837722826,85921.79838606608
seed,Fe-6.207Mo_wt,MO,110,525.0,2.456448626316305,3.678321391073829e-10,2.456448626011644,2.4564486267249297,-0.033933999588254694,1.2113577206421017e-05,-0.0339472524387209,-0.033923498860681,-0.0339267909877428,9.2417102095168e-06,-0.0339323119932901,-0.0339161217504998,0.8931983333333333,0.000381979493341365,0.89276,0.89346,0.20000000000000004,0.0,0.2,0.2,85757.38375861086,0.0,85757.38375861086,85757.38375861086,173.53366951309263,0.0004128179294680542,173.53319344742013,173.53392851613404,-2.8856217713359436,0.0,-2.885621771335944,-2.885621771335944,-0.010188585585192733,0.0003975815103163631,-0.0104297470172254,-0.0097296974200707,-1.448669222681412,5.654219618961861e-06,-1.4486727706007925,-1.448662702207153,0.0,0.0,0.0,0.0,85926.57294854434,1.2866768510765437e-05,85926.57293788731,85926.57296283804
seed,Fe-6.207Mo_wt,MO,110,550.0,2.4565767677093526,2.936747939049383e-10,2.456576767380201,2.4565767679445623,-0.03364805492961793,1.7856485531407346e-05,-0.0336651650086846,-0.0336295355551202,-0.0336472794795954,8.741050944767117e-06,-0.0336556054681616,-0.0336381753915654,0.8942283333333334,0.00028698141635540486,0.893975,0.89454,0.20000000000000004,0.0,0.2,0.2,85762.55098870932,0.030282025353038852,85762.51602203834,85762.5684720448,173.89845724808424,0.02946726055893256,173.88119390090398,173.9324818749872,-3.6769934394093906,0.0012917082220429983,-3.6777392074991018,-3.6755019032299687,-0.0137200762814304,0.00037686637948724193,-0.0140410902847542,-0.0133051271935478,-1.703397968551841,0.00019078427968067223,-1.7036182190419684,-1.7032838517441553,0.0,0.0,0.0,0.0,85931.05533447316,1.0272734725229773e-05,85931.05532295942,85931.05534270078
seed,Fe-6.207Mo_wt,MO,110,575.0,2.456695841732325,4.466281227304729e-09,2.4566958366259923,2.4566958449113456,-0.033404851231988636,2.1834251852832644e-05,-0.0334290597851958,-0.0333866482655516,-0.03337594381162157,1.312548832960062e-05,-0.0333910696481747,-0.0333675530978893,0.8954983333333333,0.0007570722114390602,0.895005,0.89637,0.20000000000000004,0.0,0.2,0.2,85767.80912388275,0.09688815778151695,85767.75318547877,85767.9210006907,174.05450378034584,0.09284064173253254,173.94730408496358,174.10884776496593,-4.637536088144658,0.004912809504750315,-4.643208911924748,-4.634699676254613,-0.01890142413659507,0.0007086213791497694,-0.0196130814075257,-0.018195878178801,-1.9866463540756605,0.0007024620958818582,-1.9870654871806464,-1.9858353737085777,0.0,0.0,0.0,0.0,85935.22054379674,0.0001562305254032848,85935.22036517721,85935.22065499888
seed,Fe-6.207Mo_wt,MO,110,600.0,2.4568049171350244,7.485412826930015e-10,2.456804916305509,2.4568049177601203,-0.033059322699491196,1.3734034718421171e-05,-0.0330741482655516,-0.0330470338880681,-0.0330532345207912,3.888441023023474e-06,-0.0330567086888007,-0.0330490341887131,0.8968733333333333,0.00037236854503749434,0.896445,0.89712,0.20000000000000004,0.0,0.2,0.2,85773.85795622236,0.09019907326865917,85773.75380330389,85773.91003268158,173.33880516449452,0.08537042831549908,173.28933388593128,173.43738221816375,-5.84041929167461,0.005402628110656909,-5.843538500468629,-5.834180874086571,-0.025011762349613133,0.0002351115536144335,-0.0252761354762494,-0.0248261194482478,-2.295328949667626,0.0007596977047078189,-2.2962061617958045,-2.2948865011862174,0.0,0.0,0.0,0.0,85939.03600138315,2.6183960915713187e-05,85939.03597236672,85939.036023249
seed,Fe-6.207Mo_wt,MO,110,625.0,2.456902802472388,1.1718949683538764e-10,2.4569028023887776,2.4569028026063364,-0.0327367618637761,4.027869644414917e-06,-0.0327400074923202,-0.0327322540615686,-0.032737498171703065,8.130495669939814e-06,-0.032746494502865,-0.0327306752525744,0.8987283333333332,0.0005057749829057691,0.89836,0.899305,0.20000000000000004,0.0,0.2,0.2,85779.74283529478,0.0,85779.74283529478,85779.74283529478,172.66985335344467,0.0006791413171801931,172.66928586074744,172.67060581821372,-7.280214607472641,0.0,-7.280214607472641,-7.280214607472641,-0.0322608916901582,0.0006661739966444332,-0.0329982107813393,-0.031702342144462,-2.6401826649437807,1.6309614953168434e-05,-2.640200735301636,-2.6401690362732446,0.0,0.0,0.0,0.0,85942.46003048413,4.099296745264157e-06,85942.46002755944,85942.46003516964
seed,Fe-6.207Mo_wt,MO,110,650.0,2.4569878055525436,6.597021952292967e-10,2.4569878051697454,2.4569878063142987,-0.03240540622075156,1.7172653829086437e-05,-0.0324197540615686,-0.0323863788351345,-0.0323924576048491,6.282812750007704e-06,-0.0323986440025744,-0.0323860826231722,0.8999116666666667,0.00043096790290383013,0.899425,0.900245,0.20000000000000004,0.0,0.2,0.2,85786.31775432994,0.08571876971297729,85786.22372708724,85786.39154229916,171.25110830913113,0.0795496758854251,171.1829984922558,171.33853868541107,-9.074364187523114,0.007073362468204576,-9.080453041269392,-9.066605224442782,-0.042203326736013534,0.00046553896869584515,-0.042634223741483,-0.0417095396635791,-3.018856896826287,0.0009736587104844221,-3.0199294572323025,-3.018028688693666,0.0,0.0,0.0,0.0,85945.43343822798,2.307638173830777e-05,85945.4334248377,85945.43346487416
seed,Fe-6.207Mo_wt,MO,110,675.0,2.4570585900981716,1.5892246523744126e-10,2.4570585899152464,2.457058590202289,-0.03205194813056727,8.946216888541827e-07,-0.0320525662717961,-0.0320509222796294,-0.032035529157371095,3.7726750213048203e-06,-0.0320390783692193,-0.0320315669961314,0.9016733333333334,0.0001913983629327596,0.90147,0.90185,0.20000000000000004,0.0,0.2,0.2,85793.34066445309,0.02086013719795522,85793.31657724144,85793.35270805891,169.32858205150671,0.0193292399337823,169.317177275438,169.3508997285405,-11.271700285235653,0.0020098080103985966,-11.272860648431475,-11.269379558844006,-0.055853043301031635,0.00031315563713295,-0.0560870549107811,-0.0554973004484559,-3.4322115420215322,0.00028033174798088907,-3.4325351209062136,-3.432042109414437,0.0,0.0,0.0,0.0,85947.90948163404,5.559108388678358e-06,85947.90947523531,85947.90948527606
seed,Fe-6.207Mo_wt,MO,110,700.0,2.4571106059528756,7.712999715898134e-10,2.457110605395267,2.4571106068331017,-0.0316569107103255,9.528500369695587e-06,-0.0316678982655516,-0.0316509193968742,-0.03164176861567886,7.997480997567352e-06,-0.0316504586888007,-0.0316347177198904,0.90383,0.00012031209415515482,0.903705,0.903945,0.20000000000000004,0.0,0.2,0.2,85800.75365716101,0.0901990732833619,85800.64950424252,85800.80573362025,166.96904348655175,0.08171415119959317,166.92152096859272,167.06339801873344,-14.0205547217097,0.010165608044247636,-14.026423838250524,-14.008816488628057,-0.07105888361092884,0.0004374144103591053,-0.0713806844204498,-0.0705608414768711,-3.9020908106451238,0.0013746580473848519,-3.903678066312781,-3.901284962690281,0.0,0.0,0.0,0.0,85949.72899623158,2.6980069259921846e-05,85949.72897672644,85949.7290270219
seed,Fe-6.207Mo_wt,MO,111,400.0,2.732323534626028,3.6821651730490164e-11,2.732323534599363,2.732323534668041,-0.03518493657446873,1.0784848006082744e-05,-0.0351951515353639,-0.0351736603115686,-0.03517886404976617,5.97803770409844e-06,-0.0351833665051587,-0.0351720815025744,0.8877566666666666,9.827681991868134e-05,0.887645,0.88783,0.20000000000000004,0.0,0.2,0.2,233941.51643833556,0.0,233941.51643833556,233941.51643833556,165.4339215933728,0.00018731870417061303,165.4337094814027,165.43406431925072,-1.4637618307705509,0.0,-1.4637618307705509,-1.4637618307705509,-0.006151340054282334,0.00018490840623681894,-0.006290466250904,-0.0059415127596945,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234105.48044675807,3.154856753219458e-06,234105.48044447345,234105.48045035772
seed,Fe-6.207Mo_wt,MO,111,425.0,2.7323894604101997,7.918328487562628e-12,2.732389460401069,2.732389460415185,-0.03494091177033257,3.875196925388359e-06,-0.034944672699385,-0.0349369316128032,-0.034945147992333066,3.6690862481707197e-06,-0.034949038460754,-0.0349417500415309,0.8889933333333334,0.0006008812972071081,0.88832,0.889475,0.20000000000000004,0.0,0.2,0.2,233946.06856922864,0.0,233946.06856922864,233946.06856922864,167.0714427624703,0.0001421849128610043,167.07130992162027,167.0715927384509,-2.0017478861080606,0.0,-2.0017478861080606,-2.0017478861080606,-0.009296159134793801,0.00014215163537261515,-0.0094457799861764,-0.0091628911342061,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234111.1289679459,6.784421503365118e-07,234111.1289671636,234111.12896837303
seed,Fe-6.207Mo_wt,MO,111,450.0,2.732452135368206,5.865320662903794e-11,2.7324521353317897,2.732452135435867,-0.03469616885481724,7.016235882656718e-06,-0.034704151725049,-0.034690980380392,-0.03469992058350157,6.15259060071827e-06,-0.0347041537798801,-0.0346928628915654,0.8893116666666666,0.00048130897906994757,0.88899,0.889865,0.20000000000000004,0.0,0.2,0.2,233950.94585232853,0.0,233950.94585232853,233950.94585232853,168.26310432341833,0.000299723811104708,168.26276086393085,168.26331294555004,-2.696156749101124,0.0,-2.696156749101124,-2.696156749101124,-0.0138415549967877,0.0002965460023474692,-0.0140443799093381,-0.0135012156214662,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234116.49895834786,5.0254216874041065e-06,234116.49895522773,234116.49896414508
seed,Fe-6.207Mo_wt,MO,111,475.0,2.7325112096633757,2.172484817078627e-10,2.7325112095346347,2.7325112099142035,-0.03441420011919603,1.0069218686492154e-05,-0.0344252068143237,-0.0344054519816958,-0.03440776931965183,4.769727506701722e-06,-0.0344106804387084,-0.0344022647676727,0.8903616666666666,0.0003865660788705046,0.890095,0.890805,0.20000000000000004,0.0,0.2,0.2,233956.47343984168,0.0,233956.47343984168,233956.47343984168,168.70351545124024,0.00025962678282217004,168.70321610828876,168.70367931477057,-3.597219070211301,0.0,-3.5972190702113016,-3.5972190702113016,-0.019292264654422468,0.00027819809070799906,-0.0194665885144674,-0.0189714307929708,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234121.56044395803,1.8613831419193166e-05,234121.56043292748,234121.5604654489
seed,Fe-6.207Mo_wt,MO,111,500.0,2.7325662787646965,2.125241910792472e-10,2.732566278613728,2.73256627900773,-0.03413389934595384,4.023202556230995e-06,-0.034138342610681,-0.034130503316838,-0.034125149098573,6.568515481557635e-06,-0.0341309655004998,-0.0341180251536538,0.8915816666666667,0.00041863866679196505,0.89126,0.892055,0.20000000000000004,0.0,0.2,0.2,233962.32617956144,0.0,233962.32617956144,233962.32617956144,168.717479589095,0.0004557349264132367,168.71698826059963,168.71788847575343,-4.736669682232902,0.0,-4.736669682232902,-4.736669682232902,-0.028224909151794802,0.0004717506318016645,-0.0286416839869174,-0.0277127574980047,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234126.27876455916,1.8209068861306175e-05,234126.2787516242,234126.2787853823
seed,Fe-6.207Mo_wt,MO,111,525.0,2.7326168608563273,2.323801666216019e-09,2.732616859411824,2.732616863536923,-0.03382726051380803,9.945129151294538e-06,-0.0338377741630175,-0.033818003316838,-0.03381838458067637,1.6165945710129103e-05,-0.0338363030978893,-0.0338048940025744,0.89261,0.00032276152187025244,0.892295,0.89294,0.20000000000000004,0.0,0.2,0.2,233968.39568741908,0.18772671406181551,233968.1789192813,233968.504071488,168.41151640749098,0.17497797844664378,168.3101222487906,168.61356311973586,-6.155884715065974,0.013324361065387124,-6.163577538513855,-6.140499068170212,-0.03868094140257113,0.0005346208521825181,-0.0391154892987337,-0.0380839365628786,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234130.61263817013,0.00019910333653221736,234130.61251440507,234130.6128678436
seed,Fe-6.207Mo_wt,MO,111,550.0,2.7326623713941522,3.5890694646870627e-10,2.7326623711665894,2.732662371807893,-0.03348317377902857,1.4935665767370304e-05,-0.033498472998426,-0.0334686303658596,-0.0334666690267206,1.0952293590888222e-05,-0.0334789423351217,-0.0334578909409821,0.89337,0.00017197383521920092,0.89318,0.893515,0.20000000000000004,0.0,0.2,0.2,233975.3322678277,0.0,233975.3322678277,233975.3322678277,167.19568002112445,0.0010784793808658447,167.1948484121334,167.19689859435346,-7.9636651680201735,0.0,-7.963665168020173,-7.963665168020173,-0.052301629828513906,0.0010979238838059382,-0.0535361547883324,-0.05143457153735,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234134.51198105095,3.0751132222253306e-05,234134.5119615534,234134.51201650023
seed,Fe-6.207Mo_wt,MO,111,575.0,2.73270209234664,2.213698195460648e-09,2.732702091059564,2.7327020949027774,-0.03310041950617293,1.9614924295376313e-05,-0.0331228790615686,-0.0330866556539527,-0.03308127109741133,2.3841028121320676e-05,-0.0331017690025744,-0.0330551076377741,0.8947666666666666,0.00046758243479982627,0.89439,0.89529,0.20000000000000004,0.0,0.2,0.2,233982.91915264967,0.18772671403241006,233982.8107685808,233983.13592078743,165.29910016606533,0.16993382299381568,165.10288011981763,165.3980901239634,-10.233351364239192,0.01897288477697471,-10.255259364505772,-10.222397364105902,-0.0696291914142085,0.0016256277453148788,-0.0712978137260834,-0.068050272810301,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234137.91527226008,0.000189669702249852,234137.9151619834,234137.91549127
seed,Fe-6.207Mo_wt,MO,111,600.0,2.7327350943789512,3.8353192795616283e-10,2.7327350940909394,2.732735094814305,-0.032715322906280334,1.8271361981751084e-05,-0.0327348674145388,-0.032698669386543,-0.0326851105787664,3.237564358882521e-06,-0.0326882613177481,-0.0326817926663407,0.8955933333333334,0.00023991317874039186,0.895395,0.89586,0.20000000000000004,0.0,0.2,0.2,233990.96481374349,0.04371695595207102,233990.9395737472,233991.01529373607,162.91983518562492,0.03816199794888413,162.87577302522513,162.94234855528947,-13.048734718503498,0.005219164401659464,-13.054761290447985,-13.045721432531256,-0.09302782205462477,0.0005821516436449126,-0.0934437591719048,-0.0923625267287274,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234140.74288638856,3.286102629818951e-05,234140.74286171168,234140.7429236897
seed,Fe-6.207Mo_wt,MO,111,625.0,2.732760147186429,6.220151945540467e-11,2.7327601471327467,2.732760147254594,-0.0322405551298814,1.0799261968107918e-05,-0.0322493515902423,-0.0322285024387209,-0.03221815107039183,5.323983101394977e-06,-0.0322239882173856,-0.0322135619932901,0.8970083333333334,0.0008817643298145683,0.896005,0.89766,0.20000000000000004,0.0,0.2,0.2,234000.04383553364,0.0,234000.0438355336,234000.0438355336,159.57947959310115,0.0008485299844674002,159.5787365594833,159.58040421832314,-16.613954722197313,0.0,-16.613954722197313,-16.613954722197313,-0.1199494712772407,0.0008432012953827177,-0.120868256082798,-0.1192110371475772,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234142.88941093322,5.329432537709165e-06,234142.8894063337,234142.88941677363
seed,Fe-6.207Mo_wt,MO,111,650.0,2.73277552540285,3.620144953761606e-11,2.7327755253650245,2.732775525437173,-0.03169754242970687,7.200283777486234e-06,-0.0317017590222719,-0.0316892285434579,-0.0316773403694586,7.269236922366354e-06,-0.0316844283137932,-0.0316699024803346,0.8985216666666668,0.0006633689270182195,0.897915,0.89923,0.20000000000000004,0.0,0.2,0.2,234010.44870614656,0.0,234010.44870614656,234010.44870614656,155.09297949694727,0.0013128982693170334,155.09163895879377,155.09426288914364,-21.181523816253726,0.0,-21.181523816253726,-21.181523816253726,-0.15314531108824428,0.0013143264452231415,-0.1544284032811923,-0.1518018320726749,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,234144.20701651616,3.1017610064604063e-06,234144.2070132753,234144.207019457
